attempt_answer_id,user_id,quiz_id,question_id,quiz_attempt_id,given_answer,question_mark,achieved_mark,minus_mark,is_correct
6804,376,9885,425,383,1587,1.00,0.00,0.00,0
6805,376,9885,426,383,1591,1.00,1.00,0.00,1
6806,376,9885,427,383,"a:5:{i:0;s:4:"1596";i:1;s:4:"1595";i:2;s:4:"1598";i:3;s:4:"1597";i:4;s:4:"1599";}",1.00,0.00,0.00,0
6807,376,9885,428,383,1600,1.00,1.00,0.00,1
6808,376,9885,429,383,1603,1.00,1.00,0.00,1
6809,376,9885,430,383,1606,1.00,1.00,0.00,1
6810,376,9885,431,383,1611,1.00,1.00,0.00,1
6811,87,9561,288,384,1084,1.00,1.00,0.00,1
6812,87,9561,289,384,1089,1.00,1.00,0.00,1
6813,87,9561,290,384,1094,1.00,1.00,0.00,1
6814,87,9561,291,384,1099,1.00,1.00,0.00,1
6815,87,9561,292,384,1101,1.00,1.00,0.00,1
6816,87,9561,296,384,1117,1.00,1.00,0.00,1
6817,87,9561,297,384,1123,1.00,1.00,0.00,1
6818,87,9561,298,384,1125,1.00,1.00,0.00,1
6819,87,9561,299,384,1128,1.00,1.00,0.00,1
6820,87,9561,300,384,1132,1.00,1.00,0.00,1
6821,87,9561,301,384,1136,1.00,1.00,0.00,1
6822,87,9561,303,384,1138,1.00,1.00,0.00,1
6823,87,9561,304,384,1144,1.00,1.00,0.00,1
6824,87,9561,305,384,1147,1.00,1.00,0.00,1
6825,87,9561,306,384,1153,1.00,1.00,0.00,1
6826,87,9561,307,384,1156,1.00,1.00,0.00,1
6827,87,9561,309,384,1161,1.00,1.00,0.00,1
6828,87,9561,310,384,1164,1.00,1.00,0.00,1
6829,87,9561,311,384,1167,1.00,1.00,0.00,1
6830,87,9561,312,384,1173,1.00,1.00,0.00,1
6831,87,9561,313,384,1175,1.00,1.00,0.00,1
6832,87,9561,314,384,1180,1.00,1.00,0.00,1
6833,87,9561,315,384,1185,1.00,1.00,0.00,1
6834,87,9561,316,384,1188,1.00,0.00,0.00,0
6835,87,9628,318,385,1195,1.00,1.00,0.00,1
6836,87,9628,319,385,1199,1.00,1.00,0.00,1
6837,87,9628,320,385,1202,1.00,1.00,0.00,1
6838,87,9628,321,385,1205,1.00,1.00,0.00,1
6839,87,9628,322,385,1209,1.00,1.00,0.00,1
6840,87,9628,323,385,1210,1.00,1.00,0.00,1
6841,87,9628,324,385,1216,1.00,1.00,0.00,1
6842,87,9628,325,385,1218,1.00,1.00,0.00,1
6843,87,9628,331,385,1249,1.00,1.00,0.00,1
6844,87,9628,332,385,1254,1.00,1.00,0.00,1
6845,87,9628,333,385,1258,1.00,1.00,0.00,1
6846,87,9628,334,385,1263,1.00,1.00,0.00,1
6847,87,9628,335,385,1266,1.00,1.00,0.00,1
6848,87,9628,336,385,1270,1.00,1.00,0.00,1
6849,87,9628,337,385,1275,1.00,1.00,0.00,1
6850,87,9628,338,385,1278,1.00,1.00,0.00,1
6851,87,9628,340,385,1285,1.00,1.00,0.00,1
6852,87,9628,341,385,1289,1.00,1.00,0.00,1
6853,87,9628,342,385,1291,1.00,1.00,0.00,1
6854,87,9628,343,385,1293,1.00,1.00,0.00,1
6855,87,9628,363,385,1367,1.00,1.00,0.00,1
6856,87,9628,364,385,1369,1.00,1.00,0.00,1
6857,87,9628,365,385,"a:5:{i:0;s:4:"1375";i:1;s:4:"1371";i:2;s:4:"1373";i:3;s:4:"1372";i:4;s:4:"1374";}",1.00,1.00,0.00,1
6858,87,9628,366,385,1377,1.00,1.00,0.00,1
6859,87,9628,367,385,1380,1.00,1.00,0.00,1
6860,87,9628,368,385,1384,1.00,1.00,0.00,1
6861,87,9628,369,385,1387,1.00,1.00,0.00,1
6862,87,9628,370,385,1388,1.00,1.00,0.00,1
6863,87,9628,371,385,1391,1.00,1.00,0.00,1
6864,87,9628,372,385,1397,1.00,0.00,0.00,0
6865,87,9628,373,385,1398,1.00,1.00,0.00,1
6866,87,9628,374,385,1404,1.00,1.00,0.00,1
6867,87,9628,375,385,1407,1.00,1.00,0.00,1
6868,87,9628,376,385,1410,1.00,0.00,0.00,0
6869,87,9628,377,385,"(a,b)=&gt;{return a+b;}",1.00,0.00,0.00,0
6870,87,9628,378,385,"(n)=&gt;{return n*2}",1.00,0.00,0.00,0
6871,87,9628,379,385,1414,1.00,1.00,0.00,1
6872,87,9628,382,385,1419,1.00,1.00,0.00,1
6873,87,9628,383,385,1424,1.00,1.00,0.00,1
6874,87,9628,384,385,1427,1.00,1.00,0.00,1
6875,87,9628,385,385,1433,1.00,1.00,0.00,1
6876,87,9628,386,385,1435,1.00,1.00,0.00,1
6877,87,9628,387,385,1439,1.00,1.00,0.00,1
6878,87,9628,388,385,1445,1.00,1.00,0.00,1
6879,87,9628,389,385,1449,1.00,1.00,0.00,1
6880,87,9628,390,385,1451,1.00,1.00,0.00,1
6881,87,9628,391,385,1453,1.00,1.00,0.00,1
6882,87,9628,392,385,1456,1.00,1.00,0.00,1
6883,87,9628,393,385,1457,1.00,1.00,0.00,1
6884,87,9628,394,385,1462,1.00,1.00,0.00,1
6885,87,9628,395,385,1465,1.00,1.00,0.00,1
6886,87,9628,396,385,1469,1.00,1.00,0.00,1
6887,87,9628,397,385,1473,1.00,1.00,0.00,1
6888,87,9628,398,385,1477,1.00,1.00,0.00,1
6889,87,9882,404,386,1502,1.00,1.00,0.00,1
6890,87,9882,405,386,1508,1.00,1.00,0.00,1
6891,87,9882,406,386,1512,1.00,1.00,0.00,1
6892,87,9882,407,386,1516,1.00,1.00,0.00,1
6893,87,9882,408,386,1517,1.00,1.00,0.00,1
6894,87,9882,409,386,1524,1.00,1.00,0.00,1
6895,87,9882,410,386,1526,1.00,1.00,0.00,1
6896,87,9882,411,386,1529,1.00,1.00,0.00,1
6897,87,9882,412,386,1536,1.00,1.00,0.00,1
6898,87,9885,418,387,1557,1.00,1.00,0.00,1
6899,87,9885,419,387,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
6900,87,9885,420,387,1567,1.00,1.00,0.00,1
6901,87,9885,421,387,1571,1.00,1.00,0.00,1
6902,87,9885,422,387,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
6903,87,9885,423,387,1577,1.00,1.00,0.00,1
6904,87,9885,424,387,1586,1.00,1.00,0.00,1
6905,87,9885,425,387,1587,1.00,0.00,0.00,0
6906,87,9885,426,387,1592,1.00,0.00,0.00,0
6907,87,9885,427,387,"a:5:{i:0;s:4:"1599";i:1;s:4:"1595";i:2;s:4:"1596";i:3;s:4:"1597";i:4;s:4:"1598";}",1.00,0.00,0.00,0
6908,87,9885,428,387,1600,1.00,1.00,0.00,1
6909,87,9885,429,387,1603,1.00,1.00,0.00,1
6910,87,9885,430,387,1606,1.00,1.00,0.00,1
6911,87,9885,431,387,1611,1.00,1.00,0.00,1
6912,87,9872,413,388,1537,1.00,1.00,0.00,1
6913,87,9872,414,388,1542,1.00,1.00,0.00,1
6914,87,9872,415,388,1547,1.00,1.00,0.00,1
6915,87,9872,416,388,1549,1.00,1.00,0.00,1
6916,87,9872,417,388,1556,1.00,1.00,0.00,1
6917,87,9887,432,389,1614,1.00,1.00,0.00,1
6918,87,9887,433,389,"a:4:{i:0;s:4:"1618";i:1;s:4:"1619";i:2;s:4:"1620";i:3;s:4:"1621";}",1.00,1.00,0.00,1
6919,87,9887,434,389,"a:1:{i:0;s:4:"1622";}",1.00,0.00,0.00,0
6920,87,9887,435,389,"a:1:{i:0;s:4:"1629";}",1.00,0.00,0.00,0
6921,87,9887,436,389,"a:1:{i:0;s:4:"1632";}",1.00,0.00,0.00,0
6922,87,9854,344,390,1297,1.00,1.00,0.00,1
6923,87,9854,345,390,1300,1.00,1.00,0.00,1
6924,87,9854,346,390,1303,1.00,1.00,0.00,1
6925,87,9854,347,390,1310,1.00,1.00,0.00,1
6926,87,9854,348,390,1313,1.00,1.00,0.00,1
6927,87,9854,349,390,1317,1.00,1.00,0.00,1
6928,87,9854,350,390,1322,1.00,1.00,0.00,1
6929,87,9854,351,390,1324,1.00,1.00,0.00,1
6930,87,9854,352,390,1329,1.00,1.00,0.00,1
6931,87,9854,353,390,1332,1.00,1.00,0.00,1
6932,87,9854,354,390,1337,1.00,1.00,0.00,1
6933,87,9854,355,390,1342,1.00,1.00,0.00,1
6934,87,9854,356,390,1343,1.00,1.00,0.00,1
6935,87,9854,357,390,1349,1.00,1.00,0.00,1
6936,87,9854,358,390,1352,1.00,1.00,0.00,1
6937,87,9854,359,390,1356,1.00,1.00,0.00,1
6938,87,9854,360,390,1361,1.00,1.00,0.00,1
6939,87,9854,361,390,1366,1.00,1.00,0.00,1
6940,214,9885,418,392,1557,1.00,1.00,0.00,1
6941,214,9885,419,392,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
6942,214,9885,420,392,1567,1.00,1.00,0.00,1
6943,214,9885,421,392,1571,1.00,1.00,0.00,1
6944,214,9885,422,392,"a:4:{i:0;s:4:"1573";i:1;s:4:"1574";i:2;s:4:"1575";i:3;s:4:"1576";}",1.00,0.00,0.00,0
6945,214,9885,423,392,1580,1.00,0.00,0.00,0
6946,214,9885,424,392,1585,1.00,0.00,0.00,0
6947,214,9885,425,392,1587,1.00,0.00,0.00,0
6948,214,9885,426,392,1591,1.00,1.00,0.00,1
6949,214,9885,427,392,"a:5:{i:0;s:4:"1595";i:1;s:4:"1596";i:2;s:4:"1597";i:3;s:4:"1599";i:4;s:4:"1598";}",1.00,0.00,0.00,0
6950,214,9885,428,392,1600,1.00,1.00,0.00,1
6951,214,9885,429,392,1603,1.00,1.00,0.00,1
6952,214,9885,430,392,1606,1.00,1.00,0.00,1
6953,214,9885,431,392,1611,1.00,1.00,0.00,1
6954,706,14285,478,393,1790,1.00,1.00,0.00,1
6955,706,14285,481,393,1803,1.00,0.00,0.00,0
6956,706,14285,477,393,1789,1.00,1.00,0.00,1
6957,706,14285,476,393,1785,1.00,1.00,0.00,1
6958,706,14285,479,393,1797,1.00,1.00,0.00,1
6959,706,14285,480,393,1799,1.00,1.00,0.00,1
6960,707,14285,476,395,1785,1.00,1.00,0.00,1
6961,707,14285,481,395,1805,1.00,1.00,0.00,1
6962,707,14285,480,395,1799,1.00,1.00,0.00,1
6963,707,14285,479,395,1797,1.00,1.00,0.00,1
6964,707,14285,478,395,1790,1.00,1.00,0.00,1
6965,707,14285,477,395,1789,1.00,1.00,0.00,1
6966,703,14285,478,397,1790,1.00,1.00,0.00,1
6967,703,14285,481,397,1805,1.00,1.00,0.00,1
6968,703,14285,477,397,1789,1.00,1.00,0.00,1
6969,703,14285,476,397,1785,1.00,1.00,0.00,1
6970,703,14285,480,397,1799,1.00,1.00,0.00,1
6971,703,14285,479,397,1795,1.00,0.00,0.00,0
6972,703,14324,465,398,1737,1.00,0.00,0.00,0
6973,703,14324,474,398,1774,1.00,1.00,0.00,1
6974,703,14324,473,398,1773,1.00,1.00,0.00,1
6975,703,14324,467,398,1749,1.00,0.00,0.00,0
6976,703,14324,462,398,1729,1.00,1.00,0.00,1
6977,703,14324,461,398,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
6978,703,14324,475,398,1778,1.00,0.00,0.00,0
6979,703,14324,466,398,1742,1.00,1.00,0.00,1
6980,703,14324,464,398,1733,1.00,1.00,0.00,1
6981,703,14324,472,398,1766,1.00,0.00,0.00,0
6982,705,14285,479,400,1797,1.00,1.00,0.00,1
6983,705,14285,478,400,1790,1.00,1.00,0.00,1
6984,705,14285,481,400,1805,1.00,1.00,0.00,1
6985,705,14285,477,400,1789,1.00,1.00,0.00,1
6986,705,14285,476,400,1785,1.00,1.00,0.00,1
6987,705,14285,480,400,1799,1.00,1.00,0.00,1
6988,705,14324,464,402,1733,1.00,1.00,0.00,1
6989,705,14324,462,402,1729,1.00,1.00,0.00,1
6990,705,14324,467,402,1747,1.00,1.00,0.00,1
6991,705,14324,475,402,1781,1.00,0.00,0.00,0
6992,705,14324,472,402,1768,1.00,1.00,0.00,1
6993,705,14324,465,402,1738,1.00,1.00,0.00,1
6994,705,14324,466,402,1744,1.00,0.00,0.00,0
6995,705,14324,473,402,1773,1.00,1.00,0.00,1
6996,705,14324,474,402,1774,1.00,1.00,0.00,1
6997,705,14324,461,402,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
6998,709,14285,480,403,1799,1.00,1.00,0.00,1
6999,709,14285,479,403,1797,1.00,1.00,0.00,1
7000,709,14285,477,403,1789,1.00,1.00,0.00,1
7001,709,14285,476,403,1785,1.00,1.00,0.00,1
7002,709,14285,481,403,1805,1.00,1.00,0.00,1
7003,709,14285,478,403,1790,1.00,1.00,0.00,1
7004,709,14324,475,404,1779,1.00,0.00,0.00,0
7005,709,14324,473,404,1773,1.00,1.00,0.00,1
7006,709,14324,466,404,1741,1.00,0.00,0.00,0
7007,709,14324,461,404,"a:1:{i:0;s:4:"1721";}",1.00,0.00,0.00,0
7008,709,14324,472,404,1766,1.00,0.00,0.00,0
7009,709,14324,474,404,1777,1.00,0.00,0.00,0
7010,709,14324,462,404,1729,1.00,1.00,0.00,1
7011,709,14324,465,404,1738,1.00,1.00,0.00,1
7012,709,14324,464,404,1733,1.00,1.00,0.00,1
7013,709,14324,467,404,1745,1.00,0.00,0.00,0
7014,710,14285,477,405,1789,1.00,1.00,0.00,1
7015,710,14285,478,405,1790,1.00,1.00,0.00,1
7016,710,14285,480,405,1799,1.00,1.00,0.00,1
7017,710,14285,479,405,1796,1.00,0.00,0.00,0
7018,710,14285,476,405,1785,1.00,1.00,0.00,1
7019,710,14285,481,405,1805,1.00,1.00,0.00,1
7020,711,14285,479,407,1797,1.00,1.00,0.00,1
7021,711,14285,476,407,1785,1.00,1.00,0.00,1
7022,711,14285,481,407,1805,1.00,1.00,0.00,1
7023,711,14285,480,407,1799,1.00,1.00,0.00,1
7024,711,14285,477,407,1789,1.00,1.00,0.00,1
7025,711,14285,478,407,1790,1.00,1.00,0.00,1
7026,711,14324,461,408,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7027,711,14324,462,408,1729,1.00,1.00,0.00,1
7028,711,14324,472,408,1766,1.00,0.00,0.00,0
7029,711,14324,474,408,1774,1.00,1.00,0.00,1
7030,711,14324,467,408,1747,1.00,1.00,0.00,1
7031,711,14324,465,408,1738,1.00,1.00,0.00,1
7032,711,14324,464,408,1733,1.00,1.00,0.00,1
7033,711,14324,475,408,1780,1.00,1.00,0.00,1
7034,711,14324,466,408,1742,1.00,1.00,0.00,1
7035,711,14324,473,408,1773,1.00,1.00,0.00,1
7036,712,14285,476,409,1785,1.00,1.00,0.00,1
7037,712,14285,479,409,1797,1.00,1.00,0.00,1
7038,712,14285,481,409,1805,1.00,1.00,0.00,1
7039,712,14285,478,409,1790,1.00,1.00,0.00,1
7040,712,14285,480,409,1799,1.00,1.00,0.00,1
7041,712,14285,477,409,1789,1.00,1.00,0.00,1
7042,712,14285,480,410,1799,1.00,1.00,0.00,1
7043,712,14285,479,410,1797,1.00,1.00,0.00,1
7044,712,14285,481,410,1805,1.00,1.00,0.00,1
7045,712,14285,478,410,1790,1.00,1.00,0.00,1
7046,712,14285,477,410,1789,1.00,1.00,0.00,1
7047,712,14285,476,410,1785,1.00,1.00,0.00,1
7048,712,14324,472,411,1768,1.00,1.00,0.00,1
7049,712,14324,466,411,1742,1.00,1.00,0.00,1
7050,712,14324,473,411,1773,1.00,1.00,0.00,1
7051,712,14324,474,411,1774,1.00,1.00,0.00,1
7052,712,14324,464,411,1733,1.00,1.00,0.00,1
7053,712,14324,465,411,1738,1.00,1.00,0.00,1
7054,712,14324,462,411,1729,1.00,1.00,0.00,1
7055,712,14324,461,411,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7056,712,14324,475,411,1780,1.00,1.00,0.00,1
7057,712,14324,467,411,1747,1.00,1.00,0.00,1
7058,706,14285,480,412,1799,1.00,1.00,0.00,1
7059,706,14285,481,412,1805,1.00,1.00,0.00,1
7060,706,14285,478,412,1790,1.00,1.00,0.00,1
7061,706,14285,476,412,1785,1.00,1.00,0.00,1
7062,706,14285,479,412,1797,1.00,1.00,0.00,1
7063,706,14285,477,412,1789,1.00,1.00,0.00,1
7064,706,14324,462,394,1729,1.00,1.00,0.00,1
7065,706,14324,467,394,1747,1.00,1.00,0.00,1
7066,706,14324,466,394,1742,1.00,1.00,0.00,1
7067,706,14324,465,394,1738,1.00,1.00,0.00,1
7068,706,14324,474,394,1774,1.00,1.00,0.00,1
7069,706,14324,473,394,1773,1.00,1.00,0.00,1
7070,706,14324,472,394,1769,1.00,0.00,0.00,0
7071,706,14324,464,394,1733,1.00,1.00,0.00,1
7072,706,14324,474,413,1774,1.00,1.00,0.00,1
7073,706,14324,473,413,1773,1.00,1.00,0.00,1
7074,706,14324,465,413,1738,1.00,1.00,0.00,1
7075,706,14324,461,413,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7076,706,14324,467,413,1747,1.00,1.00,0.00,1
7077,706,14324,466,413,1742,1.00,1.00,0.00,1
7078,706,14324,462,413,1727,1.00,0.00,0.00,0
7079,706,14324,472,413,1769,1.00,0.00,0.00,0
7080,706,14324,475,413,1780,1.00,1.00,0.00,1
7081,391,9561,288,414,1084,1.00,1.00,0.00,1
7082,391,9561,289,414,1089,1.00,1.00,0.00,1
7083,391,9561,290,414,1094,1.00,1.00,0.00,1
7084,391,9561,291,414,1099,1.00,1.00,0.00,1
7085,391,9561,292,414,1101,1.00,1.00,0.00,1
7086,391,9561,296,414,1117,1.00,1.00,0.00,1
7087,391,9561,297,414,1123,1.00,1.00,0.00,1
7088,391,9561,298,414,1125,1.00,1.00,0.00,1
7089,391,9561,299,414,1129,1.00,0.00,0.00,0
7090,391,9561,300,414,1132,1.00,1.00,0.00,1
7091,391,9561,301,414,1136,1.00,1.00,0.00,1
7092,391,9561,303,414,1138,1.00,1.00,0.00,1
7093,391,9561,304,414,1144,1.00,1.00,0.00,1
7094,391,9561,305,414,1147,1.00,1.00,0.00,1
7095,391,9561,306,414,1153,1.00,1.00,0.00,1
7096,391,9561,307,414,1156,1.00,1.00,0.00,1
7097,391,9561,309,414,1161,1.00,1.00,0.00,1
7098,391,9561,310,414,1164,1.00,1.00,0.00,1
7099,391,9561,311,414,1167,1.00,1.00,0.00,1
7100,391,9561,312,414,1173,1.00,1.00,0.00,1
7101,391,9561,313,414,1175,1.00,1.00,0.00,1
7102,391,9561,314,414,1180,1.00,1.00,0.00,1
7103,391,9561,315,414,1185,1.00,1.00,0.00,1
7104,391,9561,316,414,1189,1.00,1.00,0.00,1
7105,391,9882,404,415,1502,1.00,1.00,0.00,1
7106,391,9882,405,415,1508,1.00,1.00,0.00,1
7107,391,9882,406,415,1512,1.00,1.00,0.00,1
7108,391,9882,407,415,1516,1.00,1.00,0.00,1
7109,391,9882,408,415,1517,1.00,1.00,0.00,1
7110,391,9882,409,415,1524,1.00,1.00,0.00,1
7111,391,9882,410,415,1526,1.00,1.00,0.00,1
7112,391,9882,411,415,1529,1.00,1.00,0.00,1
7113,391,9882,412,415,1536,1.00,1.00,0.00,1
7114,391,9888,438,416,1636,1.00,0.00,0.00,0
7115,391,9888,439,416,"a:2:{i:0;s:4:"1639";i:1;s:4:"1638";}",1.00,0.00,0.00,0
7116,391,9888,440,416,"a:2:{i:0;s:4:"1640";i:1;s:4:"1641";}",1.00,1.00,0.00,1
7117,391,9888,441,416,"a:5:{i:0;s:4:"1644";i:1;s:4:"1645";i:2;s:4:"1646";i:3;s:4:"1647";i:4;s:4:"1648";}",1.00,1.00,0.00,1
7118,391,9888,442,416,"a:6:{i:0;s:4:"1649";i:1;s:4:"1650";i:2;s:4:"1651";i:3;s:4:"1652";i:4;s:4:"1653";i:5;s:4:"1654";}",1.00,1.00,0.00,1
7119,391,9888,443,416,1655,1.00,1.00,0.00,1
7120,702,14285,478,417,1790,1.00,1.00,0.00,1
7121,702,14285,479,417,1797,1.00,1.00,0.00,1
7122,702,14285,477,417,1789,1.00,1.00,0.00,1
7123,702,14285,476,417,1785,1.00,1.00,0.00,1
7124,702,14285,481,417,1805,1.00,1.00,0.00,1
7125,702,14285,480,417,1799,1.00,1.00,0.00,1
7126,702,14324,464,418,1733,1.00,1.00,0.00,1
7127,702,14324,461,418,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7128,702,14324,467,418,1747,1.00,1.00,0.00,1
7129,702,14324,466,418,1742,1.00,1.00,0.00,1
7130,702,14324,472,418,1766,1.00,0.00,0.00,0
7131,702,14324,475,418,1780,1.00,1.00,0.00,1
7132,702,14324,462,418,1729,1.00,1.00,0.00,1
7133,702,14324,465,418,1738,1.00,1.00,0.00,1
7134,702,14324,474,418,1774,1.00,1.00,0.00,1
7135,702,14324,473,418,1773,1.00,1.00,0.00,1
7136,702,14324,464,418,1733,1.00,1.00,0.00,1
7137,702,14324,461,418,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7138,702,14324,467,418,1747,1.00,1.00,0.00,1
7139,702,14324,466,418,1742,1.00,1.00,0.00,1
7140,702,14324,472,418,1766,1.00,0.00,0.00,0
7141,702,14324,475,418,1780,1.00,1.00,0.00,1
7142,702,14324,462,418,1729,1.00,1.00,0.00,1
7143,702,14324,465,418,1738,1.00,1.00,0.00,1
7144,702,14324,474,418,1774,1.00,1.00,0.00,1
7145,702,14324,473,418,1773,1.00,1.00,0.00,1
7146,707,14411,484,419,1811,1.00,0.00,0.00,0
7147,707,14411,488,419,1826,1.00,0.00,0.00,0
7148,707,14411,485,419,1816,1.00,0.00,0.00,0
7149,707,14411,487,419,1822,1.00,1.00,0.00,1
7150,707,14411,486,419,1818,1.00,1.00,0.00,1
7151,726,14412,495,422,1852,1.00,1.00,0.00,1
7152,726,14412,492,422,1841,1.00,1.00,0.00,1
7153,726,14412,493,422,1846,1.00,1.00,0.00,1
7154,726,14412,491,422,1836,1.00,1.00,0.00,1
7155,726,14412,494,422,1847,1.00,1.00,0.00,1
7156,703,14412,495,423,1852,1.00,1.00,0.00,1
7157,703,14412,491,423,1836,1.00,1.00,0.00,1
7158,703,14412,493,423,1846,1.00,1.00,0.00,1
7159,703,14412,494,423,1847,1.00,1.00,0.00,1
7160,703,14412,492,423,1841,1.00,1.00,0.00,1
7161,730,14412,494,421,1847,1.00,1.00,0.00,1
7162,730,14412,492,421,1841,1.00,1.00,0.00,1
7163,730,14412,495,421,1852,1.00,1.00,0.00,1
7164,730,14412,493,421,1846,1.00,1.00,0.00,1
7165,730,14412,491,421,1836,1.00,1.00,0.00,1
7166,712,14412,492,420,1841,1.00,1.00,0.00,1
7167,712,14412,493,420,1846,1.00,1.00,0.00,1
7168,712,14412,491,420,1836,1.00,1.00,0.00,1
7169,712,14412,494,420,1847,1.00,1.00,0.00,1
7170,712,14412,495,420,1852,1.00,1.00,0.00,1
7171,726,14414,500,427,1870,1.00,1.00,0.00,1
7172,726,14414,497,427,1859,1.00,1.00,0.00,1
7173,726,14414,496,427,1856,1.00,1.00,0.00,1
7174,726,14414,498,427,1863,1.00,1.00,0.00,1
7175,726,14414,499,427,1864,1.00,0.00,0.00,0
7176,707,14324,474,396,1774,1.00,1.00,0.00,1
7177,707,14324,466,396,1742,1.00,1.00,0.00,1
7178,707,14324,475,396,1780,1.00,1.00,0.00,1
7179,707,14324,462,396,1729,1.00,1.00,0.00,1
7180,707,14324,472,396,1768,1.00,1.00,0.00,1
7181,707,14324,461,396,"a:1:{i:0;s:4:"1724";}",1.00,1.00,0.00,1
7182,707,14324,464,396,1734,1.00,0.00,0.00,0
7183,707,14324,465,396,1738,1.00,1.00,0.00,1
7184,707,14324,467,396,1747,1.00,1.00,0.00,1
7185,707,14324,473,396,1771,1.00,0.00,0.00,0
7186,729,14411,488,424,1829,1.00,1.00,0.00,1
7187,729,14411,486,424,1818,1.00,1.00,0.00,1
7188,729,14411,485,424,1816,1.00,0.00,0.00,0
7189,729,14411,487,424,1822,1.00,1.00,0.00,1
7190,729,14411,484,424,1811,1.00,0.00,0.00,0
7191,731,14412,493,426,1846,1.00,1.00,0.00,1
7192,731,14412,492,426,1841,1.00,1.00,0.00,1
7193,731,14412,491,426,1836,1.00,1.00,0.00,1
7194,731,14412,495,426,1852,1.00,1.00,0.00,1
7195,731,14412,494,426,1847,1.00,1.00,0.00,1
7196,728,14412,491,430,1836,1.00,1.00,0.00,1
7197,728,14412,495,430,1852,1.00,1.00,0.00,1
7198,728,14412,492,430,1841,1.00,1.00,0.00,1
7199,728,14412,493,430,1846,1.00,1.00,0.00,1
7200,728,14412,494,430,1847,1.00,1.00,0.00,1
7201,709,14412,492,432,1839,1.00,0.00,0.00,0
7202,709,14412,493,432,1844,1.00,0.00,0.00,0
7203,709,14412,495,432,1854,1.00,0.00,0.00,0
7204,709,14412,494,432,1848,1.00,0.00,0.00,0
7205,709,14412,491,432,1835,1.00,0.00,0.00,0
7206,706,14412,493,431,1846,1.00,1.00,0.00,1
7207,706,14412,494,431,1847,1.00,1.00,0.00,1
7208,706,14412,492,431,1839,1.00,0.00,0.00,0
7209,706,14412,495,431,1852,1.00,1.00,0.00,1
7210,706,14412,491,431,1836,1.00,1.00,0.00,1
7211,727,14412,491,428,1835,1.00,0.00,0.00,0
7212,727,14412,493,428,1846,1.00,1.00,0.00,1
7213,727,14412,495,428,1852,1.00,1.00,0.00,1
7214,727,14412,492,428,1841,1.00,1.00,0.00,1
7215,727,14412,494,428,1847,1.00,1.00,0.00,1
7216,704,14412,494,437,1847,1.00,1.00,0.00,1
7217,704,14412,495,437,1852,1.00,1.00,0.00,1
7218,704,14412,492,437,1841,1.00,1.00,0.00,1
7219,704,14412,491,437,1836,1.00,1.00,0.00,1
7220,704,14412,493,437,1846,1.00,1.00,0.00,1
7221,702,14412,494,434,1847,1.00,1.00,0.00,1
7222,702,14412,493,434,1846,1.00,1.00,0.00,1
7223,702,14412,492,434,1841,1.00,1.00,0.00,1
7224,702,14412,491,434,1836,1.00,1.00,0.00,1
7225,702,14412,495,434,1852,1.00,1.00,0.00,1
7226,729,14285,476,438,1785,1.00,1.00,0.00,1
7227,729,14285,477,438,1789,1.00,1.00,0.00,1
7228,729,14285,479,438,1797,1.00,1.00,0.00,1
7229,729,14285,480,438,1799,1.00,1.00,0.00,1
7230,729,14285,481,438,1805,1.00,1.00,0.00,1
7231,729,14285,478,438,1790,1.00,1.00,0.00,1
7232,731,14414,500,439,1870,1.00,1.00,0.00,1
7233,731,14414,496,439,1856,1.00,1.00,0.00,1
7234,731,14414,497,439,1859,1.00,1.00,0.00,1
7235,731,14414,498,439,1861,1.00,0.00,0.00,0
7236,731,14414,499,439,1866,1.00,1.00,0.00,1
7237,732,14412,492,440,1840,1.00,0.00,0.00,0
7238,732,14412,493,440,1846,1.00,1.00,0.00,1
7239,732,14412,494,440,1847,1.00,1.00,0.00,1
7240,732,14412,495,440,1853,1.00,0.00,0.00,0
7241,732,14412,491,440,1835,1.00,0.00,0.00,0
7242,705,14412,495,442,1852,1.00,1.00,0.00,1
7243,705,14412,491,442,1835,1.00,0.00,0.00,0
7244,705,14412,492,442,1841,1.00,1.00,0.00,1
7245,705,14412,493,442,1846,1.00,1.00,0.00,1
7246,705,14412,494,442,1847,1.00,1.00,0.00,1
7247,705,14412,495,442,1852,1.00,1.00,0.00,1
7248,705,14412,491,442,1835,1.00,0.00,0.00,0
7249,705,14412,492,442,1841,1.00,1.00,0.00,1
7250,705,14412,493,442,1846,1.00,1.00,0.00,1
7251,705,14412,494,442,1847,1.00,1.00,0.00,1
7252,705,14412,495,442,1852,1.00,1.00,0.00,1
